index,TARGET
120,0.047570386013534485
121,0.4286145915153704
122,0.46779562259861057
123,0.2240514022131123
124,0.5237161736788726
125,0.6163401425608446
126,0.5077897897839612
127,0.5644199904712545
128,0.09116062787762401
129,0.026532574871019725
130,0.09908330548232457
131,0.0779354438159156
132,0.031537152861652845
133,0.10401764101530311
134,0.11100934235412457
135,0.03356448322487044
136,0.007186272828306879
137,0.020956082066380766
138,0.021404285041283076
139,0.012509059881243957
140,0.017877316074897644
141,0.02368506468608772
142,0.035701130204904036
143,0.03005318334295481
144,0.025815409314867182
145,0.039522094629199395
146,0.01885064201738647
147,0.033296962289747205
148,0.024748796964477557
149,0.501611020773301
150,0.421630065854444
151,0.39808497578034185
152,0.8651131609980492
153,0.10259066349355611
154,0.044593507526071455
155,0.06005994169874954
156,0.06300972090080932
157,0.042003276445119364
158,0.007992202218270503
159,0.010045439292179428
160,0.01580713919055287
161,0.015485406263858002
162,0.026720794414293727
163,0.005824936271945805
164,0.005689283485054709
165,0.013855225367553608
166,0.018335580823185628
167,0.08051602079382517
168,0.028353179871430337
169,0.035829827381411064
170,0.01488477798400156
171,0.048036478525280445
172,0.15460126597639376
173,0.46285977407891776
174,0.27629096650679646
175,0.1340104312780773
176,0.5369346925283551
177,0.44273478476634426
178,0.12197239984378072
179,0.054683274623408135
180,0.14746004609186913
181,0.029835704247721494
182,0.010181733183202134
183,0.024640970512978186
184,0.020607202870622707
185,0.013636521359452876
186,0.005908837721436673
187,0.11525886681217315
188,0.09227478120959087
189,0.07705595189011123
190,0.03573390601928737
191,0.02647535231159943
192,0.038614014967012465
193,0.0034949454495460056
194,0.019259975099019763
195,0.02028034616471897
196,0.015312100265838166
197,0.0722156512667873
198,0.04270498234048642
199,0.027644070421387765
200,0.06334880709135197
201,0.022609048480283604
202,0.14016072948998975
203,0.03884488509444753
204,0.023798798494721753
205,0.006528878386714397
206,0.007739577761538109
207,0.02573095055762942
208,0.014289645485766278
209,0.11378575648746511
210,0.023335609732064395
211,0.020487847358112973
212,0.023786755713595606
213,0.0296241931172028
214,0.0427675316808859
215,0.015159927845069733
216,0.009229637780018507
217,0.024274721584657325
218,0.02050254333915712
219,0.0460004037062752
220,0.02708094413371341
221,0.013979819444955938
222,0.02965443146728853
223,0.03712068719636845
224,0.06706497058241548
225,0.35269429832088306
226,0.9622598356964684
227,0.32105114593774803
228,0.029551587075416375
229,0.015984156542351174
230,0.025393126066502278
231,0.045586804775391454
232,0.028051230099560946
233,0.04291533804986203
234,0.08692472206915433
235,0.21222086223079661
236,0.09876459163974788
237,0.08587717037608386
238,0.008906504839205345
239,0.045817369748422654
240,0.0309969916668657
241,0.05891977352379493
242,0.06955850881961179
243,0.043440703247032864
244,0.052132683383493236
245,0.06404614222766812
246,0.05405735820437974
247,0.1077837893153991
248,0.1532585554576808
249,0.5824260773003244
250,0.28571606685719075
251,0.6552993658626647
252,0.11825660062515561
253,0.04138122084406616
254,0.0294450904792197
255,0.14754306320224003
256,0.006796067363150159
257,0.017335643722835435
258,0.22551532984072375
259,0.1539296475743734
260,0.2130738983038744
261,0.047660952720168195
262,0.10372043410611188
263,0.44121759499489455
264,0.10064708694649015
265,0.10399264925317347
266,0.015988692226392372
267,0.03674364469586431
268,0.04396824674048831
269,0.09452501467051093
270,0.17350891690987383
271,0.2599628869150415
272,0.17210918866578753
273,0.5965712251135481
274,0.24397860388346432
275,0.12670901941698579
276,0.10560677552258757
277,0.06564615954780745
278,0.045564696023082336
279,0.04449008905248057
280,0.021611197256915952
281,0.012914698609667017
282,0.020869952521855018
283,0.011824456475811268
284,0.004582675412210649
285,0.007294351319947996
286,0.019929338261021216
287,0.012111731626051277
288,0.005914037102037285
289,0.012223160923969021
290,0.016639615152504176
291,0.04071346578243757
292,0.02859601121111525
293,0.11010499354866797
294,0.0947613721629631
295,0.22470539734083908
296,0.03806446518119291
297,0.03057656283460065
298,0.02060086127959473
299,0.3203508760598
300,0.6422099577179476
301,0.6765056077225956
302,0.8003802209726679
303,0.796700341754127
304,0.828360121277655
305,0.06130424456510024
306,0.034311409800283264
307,0.02152253819585262
308,0.03787705738519249
309,0.14854018673393107
310,0.02436842586514936
311,0.046197664905980006
312,0.03414679390953289
313,0.012221488173471243
314,0.03126221255917823
315,0.04870776196606731
316,0.04949015050571152
317,0.07038407990704854
318,0.06709765146927457
319,0.11308586238332174
320,0.2506941508930218
321,0.24248935879429145
322,0.29933716749997963
323,0.09322341828025467
324,0.0842640447474322
325,0.12481818096077374
326,0.01555999273837625
327,0.35245716016329326
328,0.2586997448234828
329,0.300471590393926
330,0.03477626920037869
331,0.014803166709585924
332,0.020923729776433697
333,0.02005143190425503
334,0.007613102855509246
335,0.0036723494046220374
336,0.012132856949629855
337,0.02238054360600666
338,0.0250153325450373
339,0.0073352643863946795
340,0.005728326826727995
341,0.004221907477036707
342,0.0034629189344480005
343,0.006562284462897619
344,0.006033729308958364
345,0.028239532739510617
346,0.02761346064547141
347,0.02542730287590465
348,0.009532048807592064
349,0.005979263494965582
350,0.005106839079787533
351,0.002834068462406143
352,0.0031965799745447892
353,0.006116313451957409
354,0.011156747359313521
355,0.021424491575461467
356,0.015391475120136399
357,0.010728015593913637
358,0.012230756567728826
359,0.019302984271431376
360,0.024185690741196357
361,0.030716050940981173
362,0.022716372218527486
363,0.019513451507084206
364,0.015130828205408432
365,0.01918318329995459
366,0.021933280036950203
367,0.07014316897261216
368,0.34668220418038875
369,0.09338500258502334
370,0.05365590889280567
371,0.07178917931715793
372,0.019574716453298627
373,0.023124345251984618
374,0.017230197901922806
375,0.019120807174649524
376,0.022160342500825846
377,0.018650737638262284
378,0.009562880814798039
379,0.015251187032779485
380,0.12838022486084524
381,0.184069767517325
382,0.006534159683508853
383,0.005595071541174959
384,0.006680671550076264
385,0.003436459724941457
386,0.0036726372297960627
387,0.003597856947295998
388,0.0038095211710740752
389,0.004604678201935749
390,0.003379019742514866
391,0.0025088531406811552
392,0.013819134606095462
393,0.019302614520661596
394,0.005100081122507543
395,0.002474759436049415
396,0.0016668984476179015
397,0.002344227865680117
398,0.0017441969426978832
399,0.0030196199543328695
400,0.0020059257338988596
401,0.003989515870172589
402,0.003228093429124978
403,0.005825029990085317
404,0.011368472670550286
405,0.006115799086916942
406,0.003952332086628372
407,0.005406729645081784
408,0.002034480957914346
409,0.0027841666863591586
410,0.001705105192412333
411,0.002949056892672058
412,0.0038393526552563447
413,0.004270486043166256
414,0.004133281767295544
415,0.004310178132703915
416,0.005367374006877624
417,0.004728359341195254
418,0.030246353656508906
419,0.10333537938257951
420,0.7644165803516422
421,0.06820794527287165
422,0.08206100147966079
423,0.05608288058156137
424,0.05889265398855973
425,0.030178143110653255
426,0.02294862062599154
427,0.05672547937487987
428,0.08532958050928446
429,0.058090339843763356
430,0.02088262751659535
431,0.013292182651994229
432,0.007621745649537421
433,0.02371462169322461
434,0.01112566208052347
435,0.01455355261144646
436,0.01638128107420793
437,0.0334910058086589
438,0.11239630036948899
439,0.14663561717548845
440,0.1758990400407336
441,0.54311515615619
442,0.29125358090706466
443,0.5625906424775075
444,0.8503059861827948
445,0.8201614818787288
446,0.36915477776575184
447,0.11228234244583356
448,0.01800823043629573
449,0.01942848884610411
450,0.022173921969746574
451,0.019000467037656
452,0.010110732214085915
453,0.007211432121009774
454,0.010059035846395894
455,0.004681659814052599
456,0.006580598065593772
457,0.01990378669203158
458,0.027151759741771864
459,0.04459703797105986
460,0.015881257473549796
461,0.03768320594765835
462,0.048903102243034555
463,0.03121737780424915
464,0.11367161367844601
465,0.10867957506794708
466,0.015577905793680423
467,0.00485510139405587
468,0.003716935231165334
469,0.012350843172116072
470,0.14909733158694008
471,0.2868009372868645
472,0.4014672364566362
473,0.3395274854803719
474,0.24357657122176377
475,0.12020439685333242
476,0.034886239504056483
477,0.0173281120156822
478,0.007676309444494598
479,0.021343427699264367
480,0.02918359116234627
481,0.020753724200704954
482,0.05703949623349765
483,0.029181946990876815
484,0.0678684089467973
485,0.051484997543075985
486,0.04641868181564999
487,0.020279339385200344
488,0.2500255496846859
489,0.43333982631271684
490,0.9447006217911528
491,0.9345652113208449
492,0.7556399312173356
493,0.3090898776056787
494,0.1393414971781044
495,0.12078218905480563
496,0.13993432937716724
497,0.07456200197483424
498,0.037242112095111204
499,0.15049051443848832
500,0.06539555715396497
501,0.020102099448731856
502,0.02936851761043531
503,0.030476144447091378
504,0.009639095617069495
505,0.020647495489415864
506,0.06229956458813569
507,0.0689663398687328
508,0.04714988017267438
509,0.06469227281017034
510,0.07714990721367972
511,0.05738470845007032
512,0.1299726250809709
513,0.6702181381044725
514,0.5921534669133335
515,0.15014743913143633
516,0.14146457755659217
517,0.3131145705628152
518,0.5376610641458969
519,0.5073671908928946
520,0.4429155458261287
521,0.5390765144978499
522,0.3419168224475794
523,0.25150537585000116
524,0.20821105647782295
525,0.27505357988879875
526,0.05419050153538736
527,0.026665838575932146
528,0.03806951648170916
529,0.025600831870203594
530,0.025911371759662148
531,0.025170018056078314
532,0.05491554917078016
533,0.025909928583080714
534,0.033718872429190985
535,0.04937599572832197
536,0.8442356435660807
537,0.9728648743575998
538,0.9869713698287024
539,0.5738094735535184
540,0.5863444839255245
541,0.3383923932229466
542,0.34086368156010305
543,0.03539266033490138
544,0.013806679858269166
545,0.028468175299923463
546,0.058719012254577645
547,0.13352906636112571
548,0.023070286538141152
549,0.020716741845469636
550,0.040730328796567905
551,0.01516747023928195
552,0.01952255980006983
553,0.04246962361780267
554,0.12172384342622922
555,0.052503637087539495
556,0.03435731224953372
557,0.157002410831223
558,0.0855658578767518
559,0.13824144327533702
560,0.14671993784763698
561,0.07811997222814657
562,0.08458693376036941
563,0.015686004667887006
564,0.00974346452033207
565,0.008426197293432912
566,0.08667559534479057
567,0.02234296565413855
568,0.018649264882962865
569,0.02074847222386723
570,0.00858299616727801
571,0.010848781263970028
572,0.018759945881789256
573,0.02120137616569948
574,0.01577512978284543
575,0.013429751094618997
576,0.013345751555880867
577,0.01489495807342026
578,0.016416110372515388
579,0.013392851932570797
580,0.009742077780833622
581,0.007244435099043612
582,0.011646181839709883
583,0.016027004168153888
584,0.01049947018017713
585,0.014721913472321303
586,0.014259385682752744
587,0.02345312227984433
588,0.09624409127110756
589,0.031463852159528946
590,0.051606570552688934
591,0.04331794478906518
592,0.09233685542248325
593,0.03630488283115371
594,0.028200772744029608
595,0.006307587667421537
596,0.011956801282486735
597,0.03084547581144671
598,0.04821592743503607
599,0.15177326244934292
600,0.14064649321636297
601,0.04798114378788111
602,0.02240822494490875
603,0.024313006150867844
604,0.004373008348185486
605,0.003929069712396973
606,0.0037451718623864832
607,0.009656540535174236
608,0.0037470555369095745
609,0.003119439674299393
610,0.0038427053013615053
611,0.004820900871755831
612,0.004232980276633139
613,0.007881945172843506
614,0.007708105780227002
615,0.008806628739587236
616,0.008338479747630329
617,0.008392987872683857
618,0.007996868480602534
619,0.019043572070219422
620,0.025551572779031417
621,0.015907980830235348
622,0.013693207379599396
623,0.07948099144291526
624,0.41063301711929645
625,0.5551053555244733
626,0.1799851013876864
627,0.10092211344658747
628,0.03050362712861865
629,0.023195374412558725
630,0.05330205753421552
631,0.17294660115649074
632,0.23973998595851462
633,0.8527446684836393
634,0.9726995577224544
635,0.7326626241031269
636,0.22396357672964712
637,0.08924396420687776
638,0.07139071408716754
639,0.022895389886797176
640,0.029007729171828638
641,0.1738049398352819
642,0.25976905817077844
643,0.06725192805006751
644,0.06840633123541184
645,0.19203537967383882
646,0.08400587496559361
647,0.16103549577494186
648,0.12784011922848623
649,0.1893436280036337
650,0.3671502887198145
651,0.24164949401546926
652,0.43028021366566105
653,0.41394348325740615
654,0.25307371590019684
655,0.46288025696218554
656,0.7355127441021805
657,0.7919633727086117
658,0.9584509076205697
659,0.63932686002212
660,0.5222529783315054
661,0.2048853750414208
662,0.23448536021056887
663,0.10681441161855734
664,0.12942775085883812
665,0.010279636887520238
666,0.23634107214785582
667,0.4385619541548518
668,0.60285343378664
669,0.08905403914121418
670,0.2421381792195796
671,0.132593072858019
672,0.19272437473109122
673,0.10718733408587376
674,0.02430884337934805
675,0.08874508069940057
676,0.19123236545037858
677,0.10359805830173678
678,0.4219754499742778
679,0.7413927369965991
680,0.9694429018231343
681,0.9697942621840541
682,0.9231301133680698
683,0.5761642656977799
684,0.7216479229766728
685,0.5098711272019605
686,0.2688428688900331
687,0.07236091147854232
688,0.2391406250709248
689,0.5667490269416195
690,0.3289859257243159
691,0.15131125675902327
692,0.2535966034534793
693,0.06984615642390285
694,0.07776188139680754
695,0.15374104194454657
696,0.09639876757625682
697,0.0794716673600877
698,0.00921978400907304
699,0.0523778066912844
700,0.011083484668077334
701,0.007114941371255937
702,0.03546242218440894
703,0.012675879963613768
704,0.05928601459956567
705,0.32753179536839355
706,0.9210835158518604
707,0.9411985991351537
708,0.6927598524380967
709,0.39370542936950015
710,0.5398117814428496
711,0.6367525542528683
712,0.5549768889141796
713,0.3542133483556352
714,0.46085067044559114
715,0.4320282818810438
716,0.07072133141660589
717,0.14604434603838748
718,0.0434216269794136
719,0.05607307424674836
720,0.015581527769121478
721,0.022510267927182227
722,0.01048004701016254
723,0.00664720274045418
724,0.01071538390938082
725,0.011156577321389638
726,0.018827278117086406
727,0.09042427410755699
728,0.04826556462614683
729,0.24775003944283627
730,0.7032629832821304
731,0.9337670019845942
732,0.6571771318169398
733,0.649699388989174
734,0.039848766675468134
735,0.07745368577389339
736,0.05856695689267946
737,0.1306116679873926
738,0.1910346547030128
739,0.20141658478436444
740,0.21262666516123657
741,0.2312040525495007
742,0.06003641383134222
743,0.06729576520691151
744,0.011839642149319419
745,0.013718144882960729
746,0.024292254983940345
747,0.08686295441962424
748,0.028416552638378192
749,0.02438704533819188
750,0.011906290104308423
751,0.031641023937098126
752,0.019289781591305247
753,0.07411610145661428
754,0.37764330954066516
755,0.8271287179368007
756,0.9788289881745302
757,0.9610348602749725
758,0.9025307504981412
759,0.5705307066434141
760,0.5119559203989761
761,0.4777029685940203
762,0.5504115287336165
763,0.5833849273306808
764,0.44600970094398446
765,0.3597124436933864
766,0.15641816451354515
767,0.10837008872498702
768,0.05134158241757897
769,0.14801043308201872
770,0.03708555767429662
771,0.16089981032859554
772,0.4361624491819252
773,0.5099768760306953
774,0.2368135054132937
775,0.453289338927194
776,0.9712382166489854
777,0.8248575773966693
778,0.6848956805607875
779,0.13143956647892563
780,0.5051114028843052
781,0.2954859080829884
782,0.12820826637998525
783,0.11274541232455365
784,0.0958357956571652
785,0.05027270169881996
786,0.0487746590147065
787,0.06261125650360988
788,0.01298294691321097
789,0.05605490118422462
790,0.04278439260912524
791,0.04160660144041532
792,0.04208545632547004
793,0.018228540361584573
794,0.038609263166426905
795,0.04918789149734598
796,0.31794235519750813
797,0.15294783733865178
798,0.040194173761121714
799,0.03288125619846847
800,0.06179987567075877
801,0.8277141356606907
802,0.9972643866761277
803,0.9210376167983881
804,0.8800076069775167
805,0.7739325753244886
806,0.860437289478237
807,0.8263061667129676
808,0.7518227966744588
809,0.6786471661907633
810,0.5850973008830112
811,0.42541928491941544
812,0.21142102741873703
813,0.24358170958346076
814,0.057531358139059366
815,0.07614438916441343
816,0.01592917250842576
817,0.0262593656373133
818,0.041907517558187106
819,0.04578491718848649
820,0.0225524938557541
821,0.036785408781043
822,0.04849875309182862
823,0.04324407139852937
824,0.008301312029308132
825,0.16217519151477905
826,0.883945016014966
827,0.9881850876645708
828,0.6365401806724478
829,0.27973374763438685
830,0.259337686942299
831,0.5286249047045156
832,0.6961988986659517
833,0.7149351638469388
834,0.32109292353638497
835,0.4046629249789769
836,0.8050779877607058
837,0.06535764351857994
838,0.04032648000315801
839,0.04599218758469904
840,0.008764250687697088
841,0.02914931835464631
842,0.028737763895521275
843,0.09119479156436625
844,0.17875376759192863
845,0.21313022503447707
846,0.20757526250526254
847,0.1022512343175081
848,0.20045913856164588
849,0.23159583598402578
850,0.6445826197191984
851,0.845800070881829
852,0.5897304667302942
853,0.6754843130837311
854,0.60619944068511
855,0.3569717281850904
856,0.7102160142191156
857,0.46266899321818306
858,0.05733168774681674
859,0.12460956557197386
860,0.6166495933127016
861,0.4794108737233182
862,0.018544183317988423
863,0.006644974334718943
864,0.005687879548580339
865,0.008077835105609363
866,0.008150462533003127
867,0.23148921227531924
868,0.3009658905079628
869,0.3025674915250224
870,0.051655181285341904
871,0.18010515506926866
872,0.22982432617681872
873,0.2633466091111246
874,0.6335343237318813
875,0.9260861050451499
876,0.917269568021644
877,0.9422998877678471
878,0.9288850611073085
879,0.8406381386902978
880,0.8172328715007998
881,0.5634487100346096
882,0.8438024494926125
883,0.8652348457414136
884,0.4319073579106547
885,0.06700493988697864
886,0.11327097329669841
887,0.0326186883922507
888,0.05371903616282829
889,0.046522517700180795
890,0.09917301606927267
891,0.057331576410286196
892,0.052956220457150295
893,0.012096056388412865
894,0.022596487981616425
895,0.05824622071855729
896,0.05563769970388609
897,0.0888655399774515
898,0.04382300406252694
899,0.03226032926012012
900,0.09224359796907203
901,0.22616558304301282
902,0.5489182000121571
903,0.5111210755212786
904,0.2822077116531272
905,0.10934323867808465
906,0.34853924270413894
907,0.011697279564861636
908,0.02113811759848301
909,0.03020595031989813
910,0.0204362551503164
911,0.015005768061799901
912,0.026212586580411253
913,0.0254477949914435
914,0.026042003314775932
915,0.01751680458666752
916,0.044765124252531305
917,0.11260533450725889
918,0.03783862728590664
919,0.046870736771094525
920,0.04782103867541079
921,0.035686548757326346
922,0.05037109591883128
923,0.06103249510620171
924,0.6383224267891875
925,0.3213432747174907
926,0.005898149775155154
927,0.006640277075429437
928,0.014071629026124126
929,0.021456539154977555
930,0.013929147339572439
931,0.04750975901697313
932,0.04256582899647324
933,0.2751837049091092
934,0.03889290563446711
935,0.0597818833359332
936,0.5313226002491415
937,0.09571133056167168
938,0.06404570569611782
939,0.03512051663299977
940,0.07278266410062284
941,0.015759284310748745
942,0.02106050077905622
943,0.0895944786381922
944,0.49106947077206947
945,0.9792876568753845
946,0.9932805072693729
947,0.9984634083922836
948,0.997923983507635
949,0.9856134367055223
950,0.32629030027339445
951,0.6248009082708751
952,0.954323197492242
953,0.9234715423495266
954,0.8337293493618184
955,0.8881632681920683
956,0.8169359155821204
957,0.3483364440075766
958,0.07649347923873574
959,0.015833184400165238
960,0.012105669981594312
961,0.00686727822584695
962,0.007486741783175046
963,0.006282900707471642
964,0.008271677644776713
965,0.006166638514995047
966,0.016023637628266505
967,0.027734774166115132
968,0.06733417300044522
969,0.22870185291936662
970,0.7695659742907911
971,0.914805113538635
972,0.9251166243419335
973,0.8031183693485306
974,0.6437849776253053
975,0.29813033586938825
976,0.6629097709462441
977,0.9614837302416187
978,0.9649554138239095
979,0.9687772907195435
980,0.900295337501348
981,0.18155586636197357
982,0.3970912902746435
983,0.1269405042454427
984,0.2584682503344822
985,0.9088693093086114
986,0.4918758099455894
987,0.18517148749349754
988,0.07855014311361579
989,0.2464728218955105
990,0.2363420499474793
991,0.29438769020492717
992,0.08055521799288602
993,0.017001675477800994
994,0.015277753104251113
995,0.013632520438327217
996,0.021082253703233585
997,0.011143283442573478
998,0.008233699598826489
999,0.0038440483756854997
1000,0.027394120462937186
1001,0.036756026121806486
1002,0.06342455648491287
1003,0.13307134956521344
1004,0.08480523816138798
1005,0.15437726089891846
1006,0.05812584089457398
1007,0.15046425700833574
1008,0.1169313427374746
1009,0.6307629970530518
1010,0.7418630193412274
1011,0.6314604856238131
1012,0.8008267714312816
1013,0.9515566259058823
1014,0.38097316588960006
1015,0.010431905039064486
1016,0.9309040678877325
1017,0.8880653732785209
1018,0.8640741805849637
1019,0.7364695881734826
1020,0.23105706872693177
1021,0.5186084567633252
1022,0.11400376890475583
1023,0.14536124625071895
1024,0.11292089889173437
1025,0.059938186006243566
1026,0.2067601658644098
1027,0.031810142380239825
1028,0.03372565327456566
1029,0.03576731712036075
1030,0.1635281011267031
1031,0.32390309034960096
1032,0.11817710398734263
1033,0.4095534330647716
1034,0.26584686418107906
1035,0.3145732062111143
1036,0.3157372735992454
1037,0.07679367600896474
1038,0.19479346045567383
1039,0.1943365791766768
1040,0.4395228500454091
1041,0.1317649040600862
1042,0.1937158751695903
1043,0.8778320110019431
1044,0.8933771643237854
1045,0.8358607908648887
1046,0.5963491444075432
1047,0.19082007831327585
1048,0.08001840105037969
1049,0.04684988755011529
1050,0.13993086030595964
1051,0.35442614309150716
1052,0.3233577155995678
1053,0.15311032333429955
1054,0.06805343179019636
1055,0.25980799857325476
1056,0.10253692826982513
1057,0.06092364918269305
1058,0.13862622311322598
1059,0.23793912368192616
1060,0.006858844807435062
1061,0.013256854733485906
1062,0.003067290999493045
1063,0.026424865425939706
1064,0.018820806626099883
1065,0.004204603243454461
1066,0.00393593642009107
1067,0.005073376268307259
1068,0.004727872502633169
1069,0.004500354465421782
1070,0.004302079504960688
1071,0.006599498778536621
1072,0.008166764696799922
1073,0.008211299137556794
1074,0.011767764385538934
1075,0.13624754474525025
1076,0.008204323836440862
1077,0.007540960500125921
1078,0.04407603930254465
1079,0.10129585310562117
1080,0.036294034715424216
1081,0.0485513781650626
1082,0.1348137850064535
1083,0.262890458822486
1084,0.10092406830509894
1085,0.2611633120409956
1086,0.10588665547139978
1087,0.03719619091573292
1088,0.11993249098024909
1089,0.07976074110665107
1090,0.04754178630844726
1091,0.06533930494726246
1092,0.051168729834016824
1093,0.013890112848844711
1094,0.008616680346067981
1095,0.004907904808856722
1096,0.0069979227497925876
1097,0.008220269155470751
1098,0.08461653855748796
1099,0.3757813643371133
1100,0.258948067367325
1101,0.17119441107762282
1102,0.27407183754926495
1103,0.06438971767844612
1104,0.0717693972129343
1105,0.704687139336519
1106,0.7089731616500502
1107,0.9248184862121265
1108,0.2597319266256616
1109,0.15339455454482978
1110,0.38268384189077376
1111,0.8600524657277915
1112,0.9647958041562154
1113,0.7435047133572636
1114,0.48365257576493315
1115,0.5440257180747757
1116,0.8196698273270934
1117,0.03963843826833019
1118,0.2724177913602631
1119,0.1250262459606892
1120,0.04164176401482168
1121,0.10330331826897914
1122,0.12793549968275364
1123,0.05142218123754487
1124,0.04056779803288887
1125,0.028641493562195884
1126,0.06688059655532022
1127,0.03705582638204187
1128,0.036139530172278084
1129,0.08118298405863006
1130,0.13498143854532968
1131,0.19181841653566994
1132,0.08735962495430886
1133,0.13042163646015062
1134,0.21113122338010626
1135,0.2892941895497854
1136,0.28147741284506106
1137,0.6924362417515733
1138,0.960468429307914
1139,0.9663121332242669
1140,0.9796119960603038
1141,0.9782614700408652
1142,0.9473670242675096
1143,0.9083994976607155
1144,0.5273681670125854
1145,0.21467326802517794
1146,0.185734147560879
1147,0.6458674244653649
1148,0.8908800004495842
1149,0.8781258118426918
1150,0.4684952056796148
1151,0.05360006779550035
1152,0.05330918881905031
1153,0.14964287208493596
1154,0.15984975389262557
1155,0.09237294946894695
1156,0.8500295577051628
1157,0.9688448129009348
1158,0.9645666575201335
1159,0.9732081588202195
1160,0.9612717089631124
1161,0.9741804819702004
1162,0.7152321552284426
1163,0.986233613400024
1164,0.9182304228809833
1165,0.9128292254222342
1166,0.9266071112940791
1167,0.8056985505363023
1168,0.8200624642197114
1169,0.8408805918128051
1170,0.7347752236256897
1171,0.8550418000172241
1172,0.32604670255914703
1173,0.3248377353126311
1174,0.09945558194687742
1175,0.17656621147044463
1176,0.21219930618563582
1177,0.17026303421994932
1178,0.017728287305232637
1179,0.02359637071471339
1180,0.01240380219983342
1181,0.015385710343512299
1182,0.14245242052634918
1183,0.11329387033778834
1184,0.22771942430221748
1185,0.5754453522401464
1186,0.908180691035716
1187,0.9640220700718173
1188,0.9418048334782476
1189,0.9246703988933217
1190,0.9557567375475045
1191,0.8382102716408739
1192,0.7299657991645202
1193,0.7873317629758161
1194,0.9447053843654544
1195,0.33206417296194424
1196,0.09109361145439429
1197,0.1696494784270777
1198,0.05810847881466194
1199,0.025660920598445124
1200,0.03440447590240437
1201,0.02202892723539977
1202,0.02742548475354045
1203,0.03285214802999388
1204,0.03796521858021401
1205,0.0264851158371596
1206,0.02936644629418456
1207,0.13784699684636037
1208,0.07707859846523474
1209,0.07723260478534152
1210,0.04969577599308914
1211,0.7352671707312817
1212,0.7357024926338539
1213,0.778654281205971
1214,0.7823553741329188
1215,0.8761047250305599
1216,0.712436971313555
1217,0.4044906628382112
1218,0.7683634463115901
1219,0.41988042405109594
1220,0.3995362435253208
1221,0.08763320748184142
1222,0.06362497522671261
1223,0.03922484745580253
1224,0.12039677856052203
1225,0.19014853789594577
1226,0.011274344323243278
1227,0.01693698799419029
1228,0.004540859189288388
1229,0.004556199781183192
1230,0.004163293370644576
1231,0.056818485655134504
1232,0.07294844763841205
1233,0.0104379789005421
1234,0.012879146168700499
1235,0.01276440567868105
1236,0.009141787356117677
1237,0.007776428645450194
1238,0.008115958590314859
1239,0.011691049610208091
1240,0.00939916835498184
1241,0.01641652669905903
1242,0.007151307640261694
1243,0.007368638183958393
1244,0.03759774333538733
1245,0.02563167352381123
1246,0.025757584030382294
1247,0.14320782489737593
1248,0.08075872384074413
1249,0.11113544826249694
